price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,text
499950,3,4,1820,2,Нет,0,3,1430,390,2014,0,47.596000000000004,-122.29799999999999,Год експлуатации: 2014<br>Цена: 499950<br>Общая площадь: 1820
1705000,5,3,4290,1,Нет,3,3,2480,1810,1972,2007,47.5473,-122.211,Год експлуатации: 1972<br>Цена: 1705000<br>Общая площадь: 4290
550000,4,3,2230,1,Нет,0,5,1480,750,1960,0,47.5246,-122.044,Год експлуатации: 1960<br>Цена: 550000<br>Общая площадь: 2230
300000,4,2,2070,2,Нет,0,3,2070,0,2003,0,47.3352,-122.189,Год експлуатации: 2003<br>Цена: 300000<br>Общая площадь: 2070
920000,3,2,2480,1,Нет,0,3,1240,1240,1948,2014,47.615,-122.288,Год експлуатации: 1948<br>Цена: 920000<br>Общая площадь: 2480
2300000,4,3,4110,2,Да,4,3,2720,1390,2001,0,47.6934,-122.271,Год експлуатации: 2001<br>Цена: 2300000<br>Общая площадь: 4110
620000,4,3,2290,1,Нет,0,5,1550,740,1928,0,47.6793,-122.316,Год експлуатации: 1928<br>Цена: 620000<br>Общая площадь: 2290
253500,3,1,1220,1,Нет,0,5,1220,0,1959,0,47.2063,-122.023,Год експлуатации: 1959<br>Цена: 253500<br>Общая площадь: 1220
978000,4,3,2620,1,Нет,2,4,1720,900,1926,0,47.58,-122.285,Год експлуатации: 1926<br>Цена: 978000<br>Общая площадь: 2620
387500,4,2,3190,2,Нет,0,3,3190,0,1979,0,47.4445,-122.126,Год експлуатации: 1979<br>Цена: 387500<br>Общая площадь: 3190
325000,3,1,850,1,Нет,0,3,850,0,1948,0,47.7441,-122.314,Год експлуатации: 1948<br>Цена: 325000<br>Общая площадь: 850
568000,3,2,1740,3,Нет,0,3,1740,0,2008,0,47.5892,-122.387,Год експлуатации: 2008<br>Цена: 568000<br>Общая площадь: 1740
525000,4,2,2140,2,Нет,0,3,2140,0,1996,0,47.7173,-122.338,Год експлуатации: 1996<br>Цена: 525000<br>Общая площадь: 2140
560000,3,2,2070,2,Нет,0,3,2070,0,1996,0,47.5295,-122.18,Год експлуатации: 1996<br>Цена: 560000<br>Общая площадь: 2070
394000,3,2,1680,2,Нет,0,3,1680,0,2008,0,47.6964,-122.024,Год експлуатации: 2008<br>Цена: 394000<br>Общая площадь: 1680
484950,2,1,1000,1,Нет,2,4,1000,0,1916,0,47.6753,-122.36,Год експлуатации: 1916<br>Цена: 484950<br>Общая площадь: 1000
1295000,3,3,3340,1,Нет,0,3,2550,790,1956,1988,47.6665,-122.27,Год експлуатации: 1956<br>Цена: 1295000<br>Общая площадь: 3340
315000,3,2,1260,2,Нет,0,3,1260,0,1999,0,47.4914,-122.155,Год експлуатации: 1999<br>Цена: 315000<br>Общая площадь: 1260
590000,4,2,2430,1,Нет,0,3,2430,0,1993,0,47.7642,-122.04799999999999,Год експлуатации: 1993<br>Цена: 590000<br>Общая площадь: 2430
106000,1,1,560,1,Нет,0,3,560,0,1947,0,47.511,-122.359,Год експлуатации: 1947<br>Цена: 106000<br>Общая площадь: 560
751000,3,2,3380,2,Нет,0,3,3380,0,1994,0,47.5275,-122.148,Год експлуатации: 1994<br>Цена: 751000<br>Общая площадь: 3380
474000,2,1,1100,1,Нет,0,5,1100,0,1908,0,47.6741,-122.323,Год експлуатации: 1908<br>Цена: 474000<br>Общая площадь: 1100
189000,2,2,1700,1,Нет,0,5,850,850,1927,0,47.3025,-122.22399999999999,Год експлуатации: 1927<br>Цена: 189000<br>Общая площадь: 1700
440500,3,2,1600,2,Нет,0,3,1600,0,2002,0,47.6868,-122.042,Год експлуатации: 2002<br>Цена: 440500<br>Общая площадь: 1600
1017000,3,2,2605,2,Нет,2,4,2090,515,1979,0,47.6529,-122.20200000000001,Год експлуатации: 1979<br>Цена: 1017000<br>Общая площадь: 2605
589000,2,2,1850,1,Нет,0,3,1850,0,2010,0,47.7101,-122.014,Год експлуатации: 2010<br>Цена: 589000<br>Общая площадь: 1850
273000,3,2,1830,2,Нет,0,3,1830,0,1986,0,47.2642,-122.219,Год експлуатации: 1986<br>Цена: 273000<br>Общая площадь: 1830
950000,3,3,3050,1,Да,4,4,1650,1400,1962,0,47.3881,-122.32600000000001,Год експлуатации: 1962<br>Цена: 950000<br>Общая площадь: 3050
277700,2,2,1240,2,Нет,0,3,1200,40,1967,0,47.6104,-122.11200000000001,Год експлуатации: 1967<br>Цена: 277700<br>Общая площадь: 1240
299900,3,2,2100,2,Нет,0,3,2100,0,1984,0,47.3336,-122.26899999999999,Год експлуатации: 1984<br>Цена: 299900<br>Общая площадь: 2100
235000,3,1,1250,1,Нет,0,4,1250,0,1959,0,47.5093,-122.17200000000001,Год експлуатации: 1959<br>Цена: 235000<br>Общая площадь: 1250
464000,2,2,1230,2,Нет,0,3,1230,0,1952,2004,47.7145,-122.35,Год експлуатации: 1952<br>Цена: 464000<br>Общая площадь: 1230
281000,3,2,1690,1,Нет,0,4,1690,0,1988,0,47.31399999999999,-122.365,Год експлуатации: 1988<br>Цена: 281000<br>Общая площадь: 1690
320000,3,1,1520,1,Нет,0,4,1520,0,1951,0,47.7638,-122.31700000000001,Год експлуатации: 1951<br>Цена: 320000<br>Общая площадь: 1520
282000,4,2,1890,2,Нет,0,3,1890,0,1997,0,47.3846,-122.205,Год експлуатации: 1997<br>Цена: 282000<br>Общая площадь: 1890
745000,4,2,1990,1,Нет,0,4,1990,0,1972,0,47.5639,-122.149,Год експлуатации: 1972<br>Цена: 745000<br>Общая площадь: 1990
245000,3,2,1480,1,Нет,0,4,1480,0,1980,0,47.2977,-122.367,Год експлуатации: 1980<br>Цена: 245000<br>Общая площадь: 1480
250000,3,2,1480,1,Нет,0,4,1480,0,1980,0,47.2977,-122.367,Год експлуатации: 1980<br>Цена: 250000<br>Общая площадь: 1480
470000,3,2,2120,2,Нет,0,3,1770,350,2005,0,47.674,-122.14200000000001,Год експлуатации: 2005<br>Цена: 470000<br>Общая площадь: 2120
216650,3,4,1480,2,Нет,0,3,1300,180,2007,0,47.5421,-122.322,Год експлуатации: 2007<br>Цена: 216650<br>Общая площадь: 1480
440000,3,1,1250,1,Нет,0,4,1250,0,1975,0,47.7012,-122.131,Год експлуатации: 1975<br>Цена: 440000<br>Общая площадь: 1250
590000,4,2,2010,2,Нет,0,4,2010,0,1989,0,47.5782,-122.01799999999999,Год експлуатации: 1989<br>Цена: 590000<br>Общая площадь: 2010
935000,5,2,3150,1,Нет,0,3,1800,1350,1975,0,47.6368,-122.15700000000001,Год експлуатации: 1975<br>Цена: 935000<br>Общая площадь: 3150
848000,3,4,3010,2,Нет,0,3,3010,0,2000,0,47.5943,-122.15,Год експлуатации: 2000<br>Цена: 848000<br>Общая площадь: 3010
827500,5,4,3920,2,Нет,0,3,3000,920,2000,0,47.5492,-122.008,Год експлуатации: 2000<br>Цена: 827500<br>Общая площадь: 3920
1125000,6,3,2880,2,Нет,0,4,2180,700,1919,0,47.6506,-122.33200000000001,Год експлуатации: 1919<br>Цена: 1125000<br>Общая площадь: 2880
630000,2,2,2550,1,Нет,0,3,1720,830,2011,0,47.5304,-122.20200000000001,Год експлуатации: 2011<br>Цена: 630000<br>Общая площадь: 2550
340000,5,1,1120,1,Нет,0,4,1120,0,1962,0,47.7296,-122.24,Год експлуатации: 1962<br>Цена: 340000<br>Общая площадь: 1120
570000,4,3,3140,1,Нет,0,3,1900,1240,1968,1986,47.7086,-122.243,Год експлуатации: 1968<br>Цена: 570000<br>Общая площадь: 3140
2750000,4,4,4130,2,Да,4,4,2860,1270,1993,0,47.5968,-122.083,Год експлуатации: 1993<br>Цена: 2750000<br>Общая площадь: 4130
514500,4,2,2990,1,Нет,2,4,1740,1250,1976,0,47.3424,-122.329,Год експлуатации: 1976<br>Цена: 514500<br>Общая площадь: 2990
360000,2,1,1120,1,Нет,3,3,1120,0,1940,0,47.5397,-122.385,Год експлуатации: 1940<br>Цена: 360000<br>Общая площадь: 1120
228900,4,2,1570,1,Нет,0,3,1570,0,1943,0,47.4789,-122.335,Год експлуатации: 1943<br>Цена: 228900<br>Общая площадь: 1570
660000,3,3,2210,2,Нет,0,3,2210,0,2008,0,47.6954,-122.01700000000001,Год експлуатации: 2008<br>Цена: 660000<br>Общая площадь: 2210
647000,4,2,2390,2,Нет,0,3,2390,0,2000,0,47.5965,-122.038,Год експлуатации: 2000<br>Цена: 647000<br>Общая площадь: 2390
366000,3,2,1520,1,Нет,0,3,1520,0,1976,0,47.7687,-122.223,Год експлуатации: 1976<br>Цена: 366000<br>Общая площадь: 1520
354000,5,2,1830,1,Нет,0,4,1060,770,1962,0,47.5208,-122.35,Год експлуатации: 1962<br>Цена: 354000<br>Общая площадь: 1830
850000,4,4,2640,2,Нет,2,3,2640,0,1937,1998,47.5421,-122.383,Год експлуатации: 1937<br>Цена: 850000<br>Общая площадь: 2640
496700,3,2,1740,2,Нет,0,4,1740,0,1989,0,47.5783,-122.001,Год експлуатации: 1989<br>Цена: 496700<br>Общая площадь: 1740
300000,3,2,1550,1,Нет,0,4,1550,0,1965,0,47.4654,-122.195,Год експлуатации: 1965<br>Цена: 300000<br>Общая площадь: 1550
390000,3,1,1040,1,Нет,0,4,1040,0,1961,0,47.6701,-122.176,Год експлуатации: 1961<br>Цена: 390000<br>Общая площадь: 1040
350000,3,2,1640,2,Нет,0,4,1640,0,1985,0,47.5948,-122.15299999999999,Год експлуатации: 1985<br>Цена: 350000<br>Общая площадь: 1640
561000,3,2,1640,2,Нет,0,4,1640,0,1985,0,47.5948,-122.15299999999999,Год експлуатации: 1985<br>Цена: 561000<br>Общая площадь: 1640
475000,3,2,1260,1,Нет,0,3,1260,0,1954,2014,47.5727,-122.13799999999999,Год експлуатации: 1954<br>Цена: 475000<br>Общая площадь: 1260
275000,3,2,1170,2,Нет,0,3,840,330,2007,0,47.5459,-122.376,Год експлуатации: 2007<br>Цена: 275000<br>Общая площадь: 1170
290000,3,2,1590,1,Нет,0,4,1090,500,1980,0,47.3621,-122.031,Год експлуатации: 1980<br>Цена: 290000<br>Общая площадь: 1590
199000,3,2,1750,1,Нет,0,3,1330,420,1993,0,47.352,-122.05799999999999,Год експлуатации: 1993<br>Цена: 199000<br>Общая площадь: 1750
279900,4,2,1770,2,Нет,0,3,1770,0,2001,0,47.3672,-122.09899999999999,Год експлуатации: 2001<br>Цена: 279900<br>Общая площадь: 1770
1655000,4,2,3530,2,Нет,0,3,2860,670,1940,0,47.6618,-122.273,Год експлуатации: 1940<br>Цена: 1655000<br>Общая площадь: 3530
405000,3,2,2160,1,Нет,0,3,1360,800,1978,0,47.7295,-122.331,Год експлуатации: 1978<br>Цена: 405000<br>Общая площадь: 2160
615000,4,2,2360,1,Нет,0,3,2360,0,1977,0,47.6307,-122.051,Год експлуатации: 1977<br>Цена: 615000<br>Общая площадь: 2360
268000,3,2,1980,1,Нет,0,3,1180,800,1978,0,47.3104,-122.39399999999999,Год експлуатации: 1978<br>Цена: 268000<br>Общая площадь: 1980
451000,4,2,1620,1,Нет,0,3,1620,0,1955,0,47.7065,-122.29700000000001,Год експлуатации: 1955<br>Цена: 451000<br>Общая площадь: 1620
850000,2,3,2700,1,Нет,0,3,2700,0,2012,0,47.7187,-122.024,Год експлуатации: 2012<br>Цена: 850000<br>Общая площадь: 2700
1180000,5,2,3270,2,Нет,2,5,2470,800,1968,0,47.5428,-122.236,Год експлуатации: 1968<br>Цена: 1180000<br>Общая площадь: 3270
245000,2,1,870,1,Нет,0,3,870,0,1941,0,47.5256,-122.34700000000001,Год експлуатации: 1941<br>Цена: 245000<br>Общая площадь: 870
450000,2,2,840,1,Нет,0,3,700,140,1912,0,47.6692,-122.359,Год експлуатации: 1912<br>Цена: 450000<br>Общая площадь: 840
370350,3,4,1340,2,Нет,2,3,1080,260,2002,0,47.711000000000006,-122.35600000000001,Год експлуатации: 2002<br>Цена: 370350<br>Общая площадь: 1340
543000,3,2,1540,3,Нет,0,3,1540,0,2004,0,47.6498,-122.346,Год експлуатации: 2004<br>Цена: 543000<br>Общая площадь: 1540
265000,2,2,1650,1,Нет,0,5,1650,0,1942,0,47.5073,-122.36,Год експлуатации: 1942<br>Цена: 265000<br>Общая площадь: 1650
497000,3,2,2630,2,Нет,0,3,2630,0,2001,0,47.5322,-121.868,Год експлуатации: 2001<br>Цена: 497000<br>Общая площадь: 2630
419000,4,2,1880,1,Нет,0,3,1100,780,1979,0,47.7731,-122.257,Год експлуатации: 1979<br>Цена: 419000<br>Общая площадь: 1880
545800,4,2,1980,2,Нет,0,3,1980,0,1989,0,47.57899999999999,-122.001,Год експлуатации: 1989<br>Цена: 545800<br>Общая площадь: 1980
403000,3,1,1500,1,Нет,0,3,1000,500,1977,0,47.6385,-121.96600000000001,Год експлуатации: 1977<br>Цена: 403000<br>Общая площадь: 1500
195000,3,2,1230,1,Нет,0,3,1230,0,1959,0,47.4853,-122.304,Год експлуатации: 1959<br>Цена: 195000<br>Общая площадь: 1230
1125000,4,2,2520,2,Нет,0,5,1670,850,1925,0,47.6434,-122.35799999999999,Год експлуатации: 1925<br>Цена: 1125000<br>Общая площадь: 2520
255000,5,2,1970,1,Нет,0,5,1170,800,1977,0,47.2925,-122.196,Год експлуатации: 1977<br>Цена: 255000<br>Общая площадь: 1970
500000,2,2,1520,1,Нет,0,5,1520,0,1951,0,47.7131,-122.306,Год експлуатации: 1951<br>Цена: 500000<br>Общая площадь: 1520
855000,4,3,2600,1,Нет,0,4,1300,1300,1960,0,47.6382,-122.397,Год експлуатации: 1960<br>Цена: 855000<br>Общая площадь: 2600
390000,4,2,2290,1,Нет,0,3,2290,0,1920,0,47.4678,-122.363,Год експлуатации: 1920<br>Цена: 390000<br>Общая площадь: 2290
339000,3,2,1979,1,Нет,2,4,1329,650,1956,0,47.3912,-122.301,Год експлуатации: 1956<br>Цена: 339000<br>Общая площадь: 1979
1325000,4,4,2170,2,Нет,0,3,2170,0,1905,1989,47.6828,-122.329,Год експлуатации: 1905<br>Цена: 1325000<br>Общая площадь: 2170
429900,4,2,1820,1,Нет,0,4,1190,630,1962,0,47.521,-122.179,Год експлуатации: 1962<br>Цена: 429900<br>Общая площадь: 1820
370900,3,2,1200,1,Нет,0,4,1200,0,1975,0,47.7392,-122.194,Год експлуатации: 1975<br>Цена: 370900<br>Общая площадь: 1200
457500,3,1,1210,1,Нет,0,4,1210,0,1952,0,47.5377,-122.266,Год експлуатации: 1952<br>Цена: 457500<br>Общая площадь: 1210
499000,4,2,1970,2,Нет,0,3,1440,530,1999,0,47.5949,-122.30799999999999,Год експлуатации: 1999<br>Цена: 499000<br>Общая площадь: 1970
225000,2,1,1040,1,Нет,0,5,1040,0,1947,0,47.2791,-122.3,Год експлуатации: 1947<br>Цена: 225000<br>Общая площадь: 1040
615000,3,2,1920,1,Нет,0,3,1070,850,1950,0,47.6392,-122.318,Год експлуатации: 1950<br>Цена: 615000<br>Общая площадь: 1920
455000,2,2,1020,3,Нет,0,3,1020,0,2001,0,47.6774,-122.325,Год експлуатации: 2001<br>Цена: 455000<br>Общая площадь: 1020
458000,3,1,1660,1,Нет,0,4,1060,600,1940,0,47.7105,-122.306,Год експлуатации: 1940<br>Цена: 458000<br>Общая площадь: 1660
580000,3,2,1670,1,Нет,0,4,1220,450,1974,0,47.6028,-122.17200000000001,Год експлуатации: 1974<br>Цена: 580000<br>Общая площадь: 1670
966000,5,4,3810,2,Нет,0,3,3810,0,2008,0,47.5915,-122.05799999999999,Год експлуатации: 2008<br>Цена: 966000<br>Общая площадь: 3810
240000,4,2,2020,1,Нет,0,3,1010,1010,1954,0,47.5059,-122.303,Год експлуатации: 1954<br>Цена: 240000<br>Общая площадь: 2020
229050,1,1,420,1,Нет,0,4,420,0,1949,0,47.5375,-122.391,Год експлуатации: 1949<br>Цена: 229050<br>Общая площадь: 420
328500,3,2,1390,3,Нет,0,3,1390,0,2004,0,47.7227,-122.296,Год експлуатации: 2004<br>Цена: 328500<br>Общая площадь: 1390
319000,3,2,2010,1,Нет,0,4,1110,900,1964,0,47.4738,-122.266,Год експлуатации: 1964<br>Цена: 319000<br>Общая площадь: 2010
650000,4,2,1820,1,Нет,1,3,1640,180,1945,0,47.6815,-122.26899999999999,Год експлуатации: 1945<br>Цена: 650000<br>Общая площадь: 1820
398500,3,2,1630,2,Нет,0,3,1630,0,1996,0,47.7753,-122.375,Год експлуатации: 1996<br>Цена: 398500<br>Общая площадь: 1630
250000,1,1,800,1,Нет,0,2,680,120,1931,0,47.4916,-122.30799999999999,Год експлуатации: 1931<br>Цена: 250000<br>Общая площадь: 800
815000,3,2,2270,1,Нет,0,4,2270,0,1968,0,47.5434,-122.229,Год експлуатации: 1968<br>Цена: 815000<br>Общая площадь: 2270
1065000,3,3,2290,2,Нет,0,4,1950,340,1995,0,47.6811,-122.20700000000001,Год експлуатации: 1995<br>Цена: 1065000<br>Общая площадь: 2290
510000,3,2,2750,2,Нет,0,3,1870,880,1981,0,47.6367,-121.948,Год експлуатации: 1981<br>Цена: 510000<br>Общая площадь: 2750
156000,2,2,590,1,Нет,0,2,590,0,1947,0,47.545,-122.27799999999999,Год експлуатации: 1947<br>Цена: 156000<br>Общая площадь: 590
254500,4,3,2570,2,Нет,0,3,1720,850,1998,0,47.258,-122.208,Год експлуатации: 1998<br>Цена: 254500<br>Общая площадь: 2570
760000,3,2,2050,1,Нет,2,3,1600,450,1960,0,47.75899999999999,-122.37100000000001,Год експлуатации: 1960<br>Цена: 760000<br>Общая площадь: 2050
210000,3,2,1610,2,Нет,0,3,1610,0,1994,0,47.3658,-122.17200000000001,Год експлуатации: 1994<br>Цена: 210000<br>Общая площадь: 1610
349950,3,2,2140,2,Нет,0,3,2140,0,1991,0,47.38399999999999,-122.322,Год експлуатации: 1991<br>Цена: 349950<br>Общая площадь: 2140
676000,3,2,1730,2,Нет,0,4,1730,0,1942,0,47.6462,-122.40299999999999,Год експлуатации: 1942<br>Цена: 676000<br>Общая площадь: 1730
475000,4,4,2440,2,Нет,0,3,1940,500,2006,0,47.555,-122.309,Год експлуатации: 2006<br>Цена: 475000<br>Общая площадь: 2440
880000,4,3,3220,1,Нет,0,4,2320,900,1931,0,47.6713,-122.27600000000001,Год експлуатации: 1931<br>Цена: 880000<br>Общая площадь: 3220
1209000,4,3,4330,2,Нет,0,3,4330,0,1997,0,47.6009,-122.01100000000001,Год експлуатации: 1997<br>Цена: 1209000<br>Общая площадь: 4330
420000,3,2,1780,1,Нет,4,4,1030,750,1958,0,47.5168,-122.256,Год експлуатации: 1958<br>Цена: 420000<br>Общая площадь: 1780
607000,3,1,1230,1,Нет,0,4,1230,0,1951,0,47.5822,-122.196,Год експлуатации: 1951<br>Цена: 607000<br>Общая площадь: 1230
475000,4,2,2160,2,Нет,0,3,2160,0,1981,0,47.7603,-122.169,Год експлуатации: 1981<br>Цена: 475000<br>Общая площадь: 2160
395000,2,2,1400,1,Нет,0,5,710,690,1916,0,47.5628,-122.391,Год експлуатации: 1916<br>Цена: 395000<br>Общая площадь: 1400
650000,4,2,1900,1,Нет,0,4,1180,720,1954,0,47.5933,-122.195,Год експлуатации: 1954<br>Цена: 650000<br>Общая площадь: 1900
625000,5,3,2910,1,Нет,0,4,1510,1400,1966,0,47.48,-122.03,Год експлуатации: 1966<br>Цена: 625000<br>Общая площадь: 2910
849000,3,3,2960,2,Нет,0,3,2960,0,1995,0,47.7183,-122.1,Год експлуатации: 1995<br>Цена: 849000<br>Общая площадь: 2960
429950,3,2,2010,1,Нет,0,3,1570,440,1951,0,47.7102,-122.281,Год експлуатации: 1951<br>Цена: 429950<br>Общая площадь: 2010
825000,3,2,3760,2,Нет,0,3,3230,530,2002,0,47.5489,-122.007,Год експлуатации: 2002<br>Цена: 825000<br>Общая площадь: 3760
505000,2,1,1020,1,Нет,0,4,1020,0,1916,0,47.6781,-122.363,Год експлуатации: 1916<br>Цена: 505000<br>Общая площадь: 1020
265000,2,1,1290,2,Нет,0,3,1290,0,2008,0,47.6968,-122.025,Год експлуатации: 2008<br>Цена: 265000<br>Общая площадь: 1290
283000,3,1,890,1,Нет,0,4,890,0,1954,0,47.5168,-122.204,Год експлуатации: 1954<br>Цена: 283000<br>Общая площадь: 890
560000,3,3,1620,1,Нет,0,5,1140,480,1979,0,47.6175,-122.065,Год експлуатации: 1979<br>Цена: 560000<br>Общая площадь: 1620
765000,4,2,3360,2,Нет,0,3,3360,0,1987,0,47.6373,-122.042,Год експлуатации: 1987<br>Цена: 765000<br>Общая площадь: 3360
610000,5,3,2930,1,Нет,0,4,1520,1410,1975,0,47.5576,-122.186,Год експлуатации: 1975<br>Цена: 610000<br>Общая площадь: 2930
589000,3,2,2940,1,Нет,0,3,1710,1230,1996,0,47.6681,-122.184,Год експлуатации: 1996<br>Цена: 589000<br>Общая площадь: 2940
192500,3,1,1080,1,Нет,0,3,1080,0,1900,0,47.4716,-122.262,Год експлуатации: 1900<br>Цена: 192500<br>Общая площадь: 1080
3200000,3,3,4560,1,Нет,4,3,2760,1800,1995,0,47.6205,-122.214,Год експлуатации: 1995<br>Цена: 3200000<br>Общая площадь: 4560
550000,3,1,1010,1,Нет,0,3,860,150,1940,0,47.6861,-122.296,Год експлуатации: 1940<br>Цена: 550000<br>Общая площадь: 1010
460000,2,2,1790,1,Нет,0,4,1280,510,1928,0,47.6871,-122.37299999999999,Год експлуатации: 1928<br>Цена: 460000<br>Общая площадь: 1790
264500,4,2,2060,1,Нет,0,4,1200,860,1962,0,47.31399999999999,-122.363,Год експлуатации: 1962<br>Цена: 264500<br>Общая площадь: 2060
339000,3,1,1150,1,Нет,0,3,1010,140,1947,0,47.5194,-122.376,Год експлуатации: 1947<br>Цена: 339000<br>Общая площадь: 1150
950000,4,4,4030,3,Нет,0,3,4030,0,1992,0,47.6416,-122.38600000000001,Год експлуатации: 1992<br>Цена: 950000<br>Общая площадь: 4030
677500,3,2,2020,1,Нет,0,3,2020,0,1956,0,47.574,-122.21,Год експлуатации: 1956<br>Цена: 677500<br>Общая площадь: 2020
690000,4,2,2740,2,Нет,0,3,2740,0,1999,0,47.6123,-122.006,Год експлуатации: 1999<br>Цена: 690000<br>Общая площадь: 2740
312000,4,2,1930,1,Нет,0,3,1430,500,1984,0,47.4098,-122.189,Год експлуатации: 1984<br>Цена: 312000<br>Общая площадь: 1930
840000,5,2,2500,1,Нет,0,4,1560,940,1966,0,47.5361,-122.21700000000001,Год експлуатации: 1966<br>Цена: 840000<br>Общая площадь: 2500
357500,3,4,2080,2,Нет,0,3,2080,0,2004,0,47.35,-122.005,Год експлуатации: 2004<br>Цена: 357500<br>Общая площадь: 2080
675000,3,2,1460,1,Нет,2,4,980,480,1940,0,47.6962,-122.397,Год експлуатации: 1940<br>Цена: 675000<br>Общая площадь: 1460
515000,3,3,3290,2,Нет,0,4,3290,0,1988,0,47.3052,-122.34,Год експлуатации: 1988<br>Цена: 515000<br>Общая площадь: 3290
491234,4,2,1540,2,Нет,0,3,1540,0,2014,0,47.5521,-121.999,Год експлуатации: 2014<br>Цена: 491234<br>Общая площадь: 1540
290000,3,2,1310,1,Нет,0,3,1310,0,1988,0,47.3893,-122.051,Год експлуатации: 1988<br>Цена: 290000<br>Общая площадь: 1310
490000,4,2,2120,1,Нет,0,3,1280,840,1975,0,47.6743,-122.145,Год експлуатации: 1975<br>Цена: 490000<br>Общая площадь: 2120
810000,4,2,2920,1,Нет,0,5,1520,1400,1964,0,47.5876,-122.17200000000001,Год експлуатации: 1964<br>Цена: 810000<br>Общая площадь: 2920
252000,3,2,1150,1,Нет,0,3,1150,0,1956,0,47.4752,-122.345,Год експлуатации: 1956<br>Цена: 252000<br>Общая площадь: 1150
299999,3,2,2380,2,Нет,0,3,2380,0,2001,0,47.2932,-122.28299999999999,Год експлуатации: 2001<br>Цена: 299999<br>Общая площадь: 2380
400000,3,3,2220,2,Нет,0,3,2220,0,1993,0,47.5515,-122.324,Год експлуатации: 1993<br>Цена: 400000<br>Общая площадь: 2220
530000,5,2,3020,1,Нет,0,5,1860,1160,1925,0,47.5207,-122.37799999999999,Год експлуатации: 1925<br>Цена: 530000<br>Общая площадь: 3020
357000,3,2,2460,1,Да,4,3,2460,0,1955,0,47.3811,-122.325,Год експлуатации: 1955<br>Цена: 357000<br>Общая площадь: 2460
365000,3,2,1820,1,Нет,0,4,1030,790,1939,0,47.6867,-122.352,Год експлуатации: 1939<br>Цена: 365000<br>Общая площадь: 1820
804000,4,2,2620,2,Нет,0,3,2620,0,2005,0,47.5634,-122.39399999999999,Год експлуатации: 2005<br>Цена: 804000<br>Общая площадь: 2620
808250,3,2,1750,1,Нет,0,3,1010,740,1914,2005,47.6419,-122.368,Год експлуатации: 1914<br>Цена: 808250<br>Общая площадь: 1750
360000,4,2,2020,2,Нет,0,3,2020,0,1994,0,47.401,-122.171,Год експлуатации: 1994<br>Цена: 360000<br>Общая площадь: 2020
240000,3,2,1240,1,Нет,0,3,1240,0,1987,0,47.3705,-122.15,Год експлуатации: 1987<br>Цена: 240000<br>Общая площадь: 1240
335000,2,2,1380,1,Нет,0,3,1380,0,1988,0,47.7732,-122.17200000000001,Год експлуатации: 1988<br>Цена: 335000<br>Общая площадь: 1380
380000,3,2,1920,1,Нет,0,3,1920,0,1953,0,47.4544,-122.351,Год експлуатации: 1953<br>Цена: 380000<br>Общая площадь: 1920
350000,3,2,1680,1,Нет,0,4,1070,610,1940,0,47.7624,-121.93,Год експлуатации: 1940<br>Цена: 350000<br>Общая площадь: 1680
194000,3,1,1400,1,Нет,0,3,1400,0,1964,0,47.4848,-122.221,Год експлуатации: 1964<br>Цена: 194000<br>Общая площадь: 1400
310000,3,1,1240,1,Нет,0,3,1090,150,1936,0,47.7636,-122.20200000000001,Год експлуатации: 1936<br>Цена: 310000<br>Общая площадь: 1240
315000,3,2,1410,1,Нет,0,3,1410,0,1980,0,47.6931,-121.921,Год експлуатации: 1980<br>Цена: 315000<br>Общая площадь: 1410
258950,3,2,1440,1,Нет,0,3,1440,0,1985,0,47.3187,-122.39,Год експлуатации: 1985<br>Цена: 258950<br>Общая площадь: 1440
479000,2,2,1230,2,Нет,0,3,1020,210,2004,0,47.6192,-122.301,Год експлуатации: 2004<br>Цена: 479000<br>Общая площадь: 1230
510000,5,2,1550,1,Нет,0,4,1550,0,1966,0,47.6811,-122.169,Год експлуатации: 1966<br>Цена: 510000<br>Общая площадь: 1550
400000,3,2,1760,1,Нет,0,4,1760,0,1967,0,47.74,-122.09299999999999,Год експлуатации: 1967<br>Цена: 400000<br>Общая площадь: 1760
1450000,4,4,5000,2,Нет,0,3,3610,1390,2004,0,47.553999999999995,-122.036,Год експлуатации: 2004<br>Цена: 1450000<br>Общая площадь: 5000
680000,5,2,2140,1,Нет,0,4,2020,120,1913,0,47.6044,-122.29899999999999,Год експлуатации: 1913<br>Цена: 680000<br>Общая площадь: 2140
1750000,6,3,3510,2,Нет,0,4,3510,0,1906,0,47.6263,-122.31200000000001,Год експлуатации: 1906<br>Цена: 1750000<br>Общая площадь: 3510
335000,3,2,2010,1,Нет,0,4,1500,510,1967,0,47.373000000000005,-122.185,Год експлуатации: 1967<br>Цена: 335000<br>Общая площадь: 2010
460000,5,2,3390,1,Нет,0,5,1750,1640,1978,0,47.4462,-122.137,Год експлуатации: 1978<br>Цена: 460000<br>Общая площадь: 3390
440000,4,2,2160,1,Нет,0,3,1080,1080,1966,0,47.5443,-122.177,Год експлуатации: 1966<br>Цена: 440000<br>Общая площадь: 2160
412250,2,2,1300,1,Нет,0,3,1300,0,2006,0,47.703,-122.015,Год експлуатации: 2006<br>Цена: 412250<br>Общая площадь: 1300
